id,tag,timestamp,value
174,-Metrics/Training(Step): lr,1610340050721,0.004969815257936716
176,-Metrics/Training(Step): lr,1610340054720,0.004969466011971235
178,-Metrics/Training(Step): lr,1610340058552,0.0049691167660057545
180,-Metrics/Training(Step): lr,1610340062517,0.004968767985701561
182,-Metrics/Training(Step): lr,1610340066532,0.00496841873973608
184,-Metrics/Training(Step): lr,1610340070221,0.004968069493770599
186,-Metrics/Training(Step): lr,1610340074119,0.004967720713466406
188,-Metrics/Training(Step): lr,1610340078219,0.004967371467500925
190,-Metrics/Training(Step): lr,1610340082020,0.004967022687196732
192,-Metrics/Training(Step): lr,1610340084720,0.004966673441231251
194,-Metrics/Training(Step): lr,1610340087923,0.00496632419526577
196,-Metrics/Training(Step): lr,1610340091667,0.004965974949300289
198,-Metrics/Training(Step): lr,1610340094985,0.004965626168996096
200,-Metrics/Training(Step): lr,1610340098328,0.004965276923030615
202,-Metrics/Training(Step): lr,1610340101338,0.004964928142726421
204,-Metrics/Training(Step): lr,1610340105258,0.004964578431099653
206,-Metrics/Training(Step): lr,1610340108872,0.00496422965079546
208,-Metrics/Training(Step): lr,1610340112419,0.004963880870491266
210,-Metrics/Training(Step): lr,1610340116321,0.0049635316245257854
212,-Metrics/Training(Step): lr,1610340119920,0.004963181912899017
214,-Metrics/Training(Step): lr,1610340123917,0.004962833132594824
216,-Metrics/Training(Step): lr,1610340127188,0.00496248435229063
218,-Metrics/Training(Step): lr,1610340130169,0.004962134640663862
220,-Metrics/Training(Step): lr,1610340132694,0.004961785860359669
222,-Metrics/Training(Step): lr,1610340134904,0.004961436614394188
224,-Metrics/Training(Step): lr,1610340136849,0.004961087834089994
226,-Metrics/Training(Step): lr,1610340138907,0.004960738588124514
228,-Metrics/Training(Step): lr,1610340140998,0.004960389342159033
230,-Metrics/Training(Step): lr,1610340143040,0.004960040096193552
232,-Metrics/Training(Step): lr,1610340145121,0.004959690850228071
234,-Metrics/Training(Step): lr,1610340147134,0.00495934160426259
236,-Metrics/Training(Step): lr,1610340149039,0.00495899235829711
238,-Metrics/Training(Step): lr,1610340151123,0.004958643577992916
240,-Metrics/Training(Step): lr,1610340153165,0.004958294332027435
242,-Metrics/Training(Step): lr,1610340155225,0.004957945551723242
244,-Metrics/Training(Step): lr,1610340157215,0.004957595840096474
246,-Metrics/Training(Step): lr,1610340159220,0.004957246594130993
248,-Metrics/Training(Step): lr,1610340161308,0.004956897813826799
250,-Metrics/Training(Step): lr,1610340163351,0.004956548102200031
252,-Metrics/Training(Step): lr,1610340165369,0.004956199321895838
254,-Metrics/Training(Step): lr,1610340167370,0.00495584961026907
256,-Metrics/Training(Step): lr,1610340169410,0.0049555012956261635
258,-Metrics/Training(Step): lr,1610340171426,0.004955152049660683
260,-Metrics/Training(Step): lr,1610340184120,0.004954802803695202
262,-Metrics/Training(Step): lr,1610340187829,0.004954453092068434
264,-Metrics/Training(Step): lr,1610340191628,0.00495410431176424
266,-Metrics/Training(Step): lr,1610340195248,0.0049537550657987595
268,-Metrics/Training(Step): lr,1610340199020,0.004953405819833279
270,-Metrics/Training(Step): lr,1610340203123,0.004953056573867798
272,-Metrics/Training(Step): lr,1610340206821,0.004952707327902317
274,-Metrics/Training(Step): lr,1610340210618,0.004952358081936836
276,-Metrics/Training(Step): lr,1610340214362,0.004952009301632643
278,-Metrics/Training(Step): lr,1610340217881,0.004951659590005875
280,-Metrics/Training(Step): lr,1610340221820,0.004951310809701681
282,-Metrics/Training(Step): lr,1610340225529,0.0049509615637362
284,-Metrics/Training(Step): lr,1610340229521,0.004950611852109432
286,-Metrics/Training(Step): lr,1610340232732,0.004950262606143951
288,-Metrics/Training(Step): lr,1610340236415,0.004949913825839758
290,-Metrics/Training(Step): lr,1610340240274,0.004949564579874277
292,-Metrics/Training(Step): lr,1610340243834,0.004949215333908796
294,-Metrics/Training(Step): lr,1610340247219,0.0049488660879433155
296,-Metrics/Training(Step): lr,1610340250133,0.004948516841977835
298,-Metrics/Training(Step): lr,1610340253626,0.004948167596012354
300,-Metrics/Training(Step): lr,1610340257223,0.004947817884385586
302,-Metrics/Training(Step): lr,1610340261045,0.004947468638420105
304,-Metrics/Training(Step): lr,1610340264642,0.0049471198581159115
306,-Metrics/Training(Step): lr,1610340267018,0.004946771077811718
308,-Metrics/Training(Step): lr,1610340269136,0.00494642136618495
310,-Metrics/Training(Step): lr,1610340271293,0.004946072120219469
312,-Metrics/Training(Step): lr,1610340273357,0.004945722874253988
314,-Metrics/Training(Step): lr,1610340275382,0.0049453736282885075
316,-Metrics/Training(Step): lr,1610340277463,0.004945024382323027
318,-Metrics/Training(Step): lr,1610340279530,0.0049446746706962585
320,-Metrics/Training(Step): lr,1610340281531,0.004944325890392065
322,-Metrics/Training(Step): lr,1610340283557,0.004943976644426584
324,-Metrics/Training(Step): lr,1610340285450,0.0049436273984611034
326,-Metrics/Training(Step): lr,1610340287264,0.004943278152495623
328,-Metrics/Training(Step): lr,1610340289333,0.004942928906530142
330,-Metrics/Training(Step): lr,1610340291046,0.004942579194903374
332,-Metrics/Training(Step): lr,1610340293094,0.004942229948937893
334,-Metrics/Training(Step): lr,1610340295138,0.004941880702972412
336,-Metrics/Training(Step): lr,1610340297156,0.004941531457006931
338,-Metrics/Training(Step): lr,1610340299175,0.0049411822110414505
340,-Metrics/Training(Step): lr,1610340301232,0.00494083296507597
342,-Metrics/Training(Step): lr,1610340303247,0.004940483719110489
344,-Metrics/Training(Step): lr,1610340305262,0.004940134007483721
346,-Metrics/Training(Step): lr,1610340317535,0.004939785227179527
348,-Metrics/Training(Step): lr,1610340321319,0.0049394359812140465
350,-Metrics/Training(Step): lr,1610340325221,0.004939085803925991
352,-Metrics/Training(Step): lr,1610340329219,0.0049387370236217976
354,-Metrics/Training(Step): lr,1610340333122,0.0049383873119950294
356,-Metrics/Training(Step): lr,1610340336858,0.004938038531690836
358,-Metrics/Training(Step): lr,1610340340621,0.004937688820064068
360,-Metrics/Training(Step): lr,1610340344820,0.004937339574098587
362,-Metrics/Training(Step): lr,1610340348535,0.004936990328133106
364,-Metrics/Training(Step): lr,1610340351733,0.004936640616506338
366,-Metrics/Training(Step): lr,1610340355333,0.004936291836202145
368,-Metrics/Training(Step): lr,1610340358676,0.0049359421245753765
370,-Metrics/Training(Step): lr,1610340362057,0.004935592878609896
372,-Metrics/Training(Step): lr,1610340365820,0.004935243632644415
374,-Metrics/Training(Step): lr,1610340369125,0.004934894852340221
376,-Metrics/Training(Step): lr,1610340372523,0.004934545140713453
378,-Metrics/Training(Step): lr,1610340376119,0.004934195429086685
380,-Metrics/Training(Step): lr,1610340379056,0.004933846183121204
382,-Metrics/Training(Step): lr,1610340382724,0.004933496937155724
384,-Metrics/Training(Step): lr,1610340386083,0.004933147691190243
386,-Metrics/Training(Step): lr,1610340389432,0.004932797979563475
388,-Metrics/Training(Step): lr,1610340393420,0.004932448733597994
390,-Metrics/Training(Step): lr,1610340396620,0.004932099487632513
392,-Metrics/Training(Step): lr,1610340399768,0.0049317507073283195
394,-Metrics/Training(Step): lr,1610340402140,0.004931400530040264
396,-Metrics/Training(Step): lr,1610340404393,0.004931051749736071
398,-Metrics/Training(Step): lr,1610340406449,0.0049307020381093025
400,-Metrics/Training(Step): lr,1610340408396,0.004930352326482534
402,-Metrics/Training(Step): lr,1610340410447,0.004930003080517054
404,-Metrics/Training(Step): lr,1610340412561,0.004929653834551573
406,-Metrics/Training(Step): lr,1610340414636,0.004929304588586092
408,-Metrics/Training(Step): lr,1610340416702,0.004928955342620611
410,-Metrics/Training(Step): lr,1610340418745,0.004928605630993843
412,-Metrics/Training(Step): lr,1610340420763,0.004928256385028362
414,-Metrics/Training(Step): lr,1610340422847,0.004927906673401594
416,-Metrics/Training(Step): lr,1610340424917,0.004927557427436113
418,-Metrics/Training(Step): lr,1610340427002,0.0049272081814706326
420,-Metrics/Training(Step): lr,1610340429046,0.004926858935505152
422,-Metrics/Training(Step): lr,1610340431071,0.004926509223878384
424,-Metrics/Training(Step): lr,1610340433024,0.004926159977912903
426,-Metrics/Training(Step): lr,1610340435051,0.004925810266286135
428,-Metrics/Training(Step): lr,1610340437099,0.004925461485981941
430,-Metrics/Training(Step): lr,1610340438996,0.004925111774355173
432,-Metrics/Training(Step): lr,1610340450230,0.004924762062728405
434,-Metrics/Training(Step): lr,1610340454319,0.004924412816762924
436,-Metrics/Training(Step): lr,1610340458122,0.004924063105136156
438,-Metrics/Training(Step): lr,1610340461919,0.004923713859170675
440,-Metrics/Training(Step): lr,1610340465947,0.0049233646132051945
442,-Metrics/Training(Step): lr,1610340469737,0.004923014901578426
444,-Metrics/Training(Step): lr,1610340474022,0.0049226656556129456
446,-Metrics/Training(Step): lr,1610340478221,0.004922316409647465
448,-Metrics/Training(Step): lr,1610340482199,0.004921966698020697
450,-Metrics/Training(Step): lr,1610340485719,0.0049216169863939285
452,-Metrics/Training(Step): lr,1610340488919,0.004921267740428448
454,-Metrics/Training(Step): lr,1610340492525,0.00492091802880168
456,-Metrics/Training(Step): lr,1610340496048,0.004920568782836199
458,-Metrics/Training(Step): lr,1610340499378,0.004920219536870718
460,-Metrics/Training(Step): lr,1610340503220,0.00491986982524395
462,-Metrics/Training(Step): lr,1610340506962,0.004919520113617182
464,-Metrics/Training(Step): lr,1610340510234,0.004919171333312988
466,-Metrics/Training(Step): lr,1610340513534,0.00491882162168622
468,-Metrics/Training(Step): lr,1610340516809,0.004918471910059452
470,-Metrics/Training(Step): lr,1610340520365,0.004918122664093971
472,-Metrics/Training(Step): lr,1610340524721,0.0049177734181284904
474,-Metrics/Training(Step): lr,1610340528297,0.004917423706501722
476,-Metrics/Training(Step): lr,1610340531387,0.004917073994874954
478,-Metrics/Training(Step): lr,1610340534164,0.004916724748909473
480,-Metrics/Training(Step): lr,1610340536345,0.004916375037282705
